Batch,CourseTitle,SeatRollNo,Credit Hours,Total Marks,Delivery Format,TotalMarks
18TL,Network Protocols & Architecture,18-F16TL02,1,50,Practical,34
18TL,Network Protocols & Architecture,18-F16TL40,1,50,Practical,31
18TL,Network Protocols & Architecture,18TL02,1,50,Practical,41
18TL,Network Protocols & Architecture,18TL04,1,50,Practical,42
18TL,Network Protocols & Architecture,18TL06,1,50,Practical,35
18TL,Network Protocols & Architecture,18TL08,1,50,Practical,36
18TL,Network Protocols & Architecture,18TL10,1,50,Practical,37
18TL,Network Protocols & Architecture,18TL102,1,50,Practical,33
18TL,Network Protocols & Architecture,18TL106,1,50,Practical,37
18TL,Network Protocols & Architecture,18TL108,1,50,Practical,10
18TL,Network Protocols & Architecture,18TL110,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL116,1,50,Practical,32
18TL,Network Protocols & Architecture,18TL118,1,50,Practical,39
18TL,Network Protocols & Architecture,18TL120,1,50,Practical,33
18TL,Network Protocols & Architecture,18TL122,1,50,Practical,27
18TL,Network Protocols & Architecture,18TL16,1,50,Practical,26
18TL,Network Protocols & Architecture,18TL22,1,50,Practical,41
18TL,Network Protocols & Architecture,18TL24,1,50,Practical,26
18TL,Network Protocols & Architecture,18TL26,1,50,Practical,41
18TL,Network Protocols & Architecture,18TL28,1,50,Practical,29
18TL,Network Protocols & Architecture,18TL30,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL34,1,50,Practical,36
18TL,Network Protocols & Architecture,18TL36,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL40,1,50,Practical,30
18TL,Network Protocols & Architecture,18TL42,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL44,1,50,Practical,30
18TL,Network Protocols & Architecture,18TL50,1,50,Practical,37
18TL,Network Protocols & Architecture,18TL58,1,50,Practical,37
18TL,Network Protocols & Architecture,18TL62,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL74,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL76,1,50,Practical,34
18TL,Network Protocols & Architecture,18TL80,1,50,Practical,41
18TL,Network Protocols & Architecture,18TL82,1,50,Practical,36
18TL,Network Protocols & Architecture,18TL84,1,50,Practical,36
18TL,Network Protocols & Architecture,18TL86,1,50,Practical,26
18TL,Network Protocols & Architecture,18TL88,1,50,Practical,35
18TL,Network Protocols & Architecture,18TL90,1,50,Practical,32
18TL,Network Protocols & Architecture,18-17TL105,2,50,Theory,18
18TL,Network Protocols & Architecture,18-17TL119,2,50,Theory,16
18TL,Network Protocols & Architecture,18-17TL79,2,50,Theory,28
18TL,Network Protocols & Architecture,18-F16TL51,2,50,Theory,20
18TL,Network Protocols & Architecture,18-F16TL85,2,50,Theory,19
18TL,Network Protocols & Architecture,18TL03,2,50,Theory,39
18TL,Network Protocols & Architecture,18TL05,2,50,Theory,42
18TL,Network Protocols & Architecture,18TL07,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL09,2,50,Theory,35
18TL,Network Protocols & Architecture,18TL101,2,50,Theory,37
18TL,Network Protocols & Architecture,18TL103,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL111,2,50,Theory,30
18TL,Network Protocols & Architecture,18TL117,2,50,Theory,32
18TL,Network Protocols & Architecture,18TL121,2,50,Theory,35
18TL,Network Protocols & Architecture,18TL123,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL125,2,50,Theory,32
18TL,Network Protocols & Architecture,18TL13,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL15,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL19,2,50,Theory,32
18TL,Network Protocols & Architecture,18TL23,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL25,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL31,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL33,2,50,Theory,32
18TL,Network Protocols & Architecture,18TL35,2,50,Theory,33
18TL,Network Protocols & Architecture,18TL37,2,50,Theory,35
18TL,Network Protocols & Architecture,18TL39,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL43,2,50,Theory,33
18TL,Network Protocols & Architecture,18TL45,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL47,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL49,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL51,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL55,2,50,Theory,40
18TL,Network Protocols & Architecture,18TL57,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL61,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL63,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL71,2,50,Theory,33
18TL,Network Protocols & Architecture,18TL73,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL75,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL77,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL81,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL87,2,50,Theory,28
18TL,Network Protocols & Architecture,18TL89,2,50,Theory,25
18TL,Network Protocols & Architecture,18-F16TL02,2,50,Theory,26
18TL,Network Protocols & Architecture,18-F16TL40,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL02,2,50,Theory,38
18TL,Network Protocols & Architecture,18TL04,2,50,Theory,39
18TL,Network Protocols & Architecture,18TL06,2,50,Theory,34
18TL,Network Protocols & Architecture,18TL08,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL10,2,50,Theory,39
18TL,Network Protocols & Architecture,18TL102,2,50,Theory,35
18TL,Network Protocols & Architecture,18TL106,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL108,2,50,Theory,4
18TL,Network Protocols & Architecture,18TL110,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL116,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL118,2,50,Theory,39
18TL,Network Protocols & Architecture,18TL120,2,50,Theory,30
18TL,Network Protocols & Architecture,18TL122,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL16,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL22,2,50,Theory,35
18TL,Network Protocols & Architecture,18TL24,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL26,2,50,Theory,27
18TL,Network Protocols & Architecture,18TL28,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL30,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL34,2,50,Theory,28
18TL,Network Protocols & Architecture,18TL36,2,50,Theory,29
18TL,Network Protocols & Architecture,18TL40,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL42,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL44,2,50,Theory,26
18TL,Network Protocols & Architecture,18TL50,2,50,Theory,40
18TL,Network Protocols & Architecture,18TL58,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL62,2,50,Theory,33
18TL,Network Protocols & Architecture,18TL74,2,50,Theory,31
18TL,Network Protocols & Architecture,18TL76,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL80,2,50,Theory,44
18TL,Network Protocols & Architecture,18TL82,2,50,Theory,32
18TL,Network Protocols & Architecture,18TL84,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL86,2,50,Theory,36
18TL,Network Protocols & Architecture,18TL88,2,50,Theory,25
18TL,Network Protocols & Architecture,18TL90,2,50,Theory,26
18TL,Satellite & Radar Communications,18-17TL105,3,100,Theory,53
18TL,Satellite & Radar Communications,18-17TL119,3,100,Theory,32
18TL,Satellite & Radar Communications,18-17TL79,3,100,Theory,60
18TL,Satellite & Radar Communications,18-F16TL02,3,100,Theory,52
18TL,Satellite & Radar Communications,18-F16TL40,3,100,Theory,50
18TL,Satellite & Radar Communications,18-F16TL51,3,100,Theory,35
18TL,Satellite & Radar Communications,18-F16TL85,3,100,Theory,50
18TL,Satellite & Radar Communications,18TL02,3,100,Theory,94
18TL,Satellite & Radar Communications,18TL03,3,100,Theory,95
18TL,Satellite & Radar Communications,18TL04,3,100,Theory,90
18TL,Satellite & Radar Communications,18TL05,3,100,Theory,94
18TL,Satellite & Radar Communications,18TL06,3,100,Theory,88
18TL,Satellite & Radar Communications,18TL07,3,100,Theory,95
18TL,Satellite & Radar Communications,18TL08,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL09,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL10,3,100,Theory,91
18TL,Satellite & Radar Communications,18TL101,3,100,Theory,93
18TL,Satellite & Radar Communications,18TL102,3,100,Theory,89
18TL,Satellite & Radar Communications,18TL103,3,100,Theory,50
18TL,Satellite & Radar Communications,18TL106,3,100,Theory,64
18TL,Satellite & Radar Communications,18TL108,3,100,Theory,20
18TL,Satellite & Radar Communications,18TL110,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL111,3,100,Theory,67
18TL,Satellite & Radar Communications,18TL116,3,100,Theory,58
18TL,Satellite & Radar Communications,18TL117,3,100,Theory,70
18TL,Satellite & Radar Communications,18TL118,3,100,Theory,94
18TL,Satellite & Radar Communications,18TL120,3,100,Theory,64
18TL,Satellite & Radar Communications,18TL121,3,100,Theory,96
18TL,Satellite & Radar Communications,18TL122,3,100,Theory,61
18TL,Satellite & Radar Communications,18TL123,3,100,Theory,89
18TL,Satellite & Radar Communications,18TL125,3,100,Theory,66
18TL,Satellite & Radar Communications,18TL13,3,100,Theory,63
18TL,Satellite & Radar Communications,18TL15,3,100,Theory,55
18TL,Satellite & Radar Communications,18TL16,3,100,Theory,54
18TL,Satellite & Radar Communications,18TL19,3,100,Theory,66
18TL,Satellite & Radar Communications,18TL22,3,100,Theory,78
18TL,Satellite & Radar Communications,18TL23,3,100,Theory,63
18TL,Satellite & Radar Communications,18TL24,3,100,Theory,70
18TL,Satellite & Radar Communications,18TL25,3,100,Theory,63
18TL,Satellite & Radar Communications,18TL26,3,100,Theory,76
18TL,Satellite & Radar Communications,18TL28,3,100,Theory,86
18TL,Satellite & Radar Communications,18TL30,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL31,3,100,Theory,72
18TL,Satellite & Radar Communications,18TL33,3,100,Theory,73
18TL,Satellite & Radar Communications,18TL34,3,100,Theory,68
18TL,Satellite & Radar Communications,18TL35,3,100,Theory,86
18TL,Satellite & Radar Communications,18TL36,3,100,Theory,72
18TL,Satellite & Radar Communications,18TL37,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL39,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL40,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL42,3,100,Theory,69
18TL,Satellite & Radar Communications,18TL43,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL44,3,100,Theory,64
18TL,Satellite & Radar Communications,18TL45,3,100,Theory,76
18TL,Satellite & Radar Communications,18TL47,3,100,Theory,68
18TL,Satellite & Radar Communications,18TL49,3,100,Theory,72
18TL,Satellite & Radar Communications,18TL50,3,100,Theory,88
18TL,Satellite & Radar Communications,18TL51,3,100,Theory,71
18TL,Satellite & Radar Communications,18TL55,3,100,Theory,82
18TL,Satellite & Radar Communications,18TL57,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL58,3,100,Theory,54
18TL,Satellite & Radar Communications,18TL61,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL62,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL63,3,100,Theory,69
18TL,Satellite & Radar Communications,18TL71,3,100,Theory,88
18TL,Satellite & Radar Communications,18TL73,3,100,Theory,35
18TL,Satellite & Radar Communications,18TL74,3,100,Theory,85
18TL,Satellite & Radar Communications,18TL75,3,100,Theory,66
18TL,Satellite & Radar Communications,18TL76,3,100,Theory,64
18TL,Satellite & Radar Communications,18TL77,3,100,Theory,67
18TL,Satellite & Radar Communications,18TL80,3,100,Theory,92
18TL,Satellite & Radar Communications,18TL81,3,100,Theory,87
18TL,Satellite & Radar Communications,18TL82,3,100,Theory,82
18TL,Satellite & Radar Communications,18TL84,3,100,Theory,75
18TL,Satellite & Radar Communications,18TL86,3,100,Theory,59
18TL,Satellite & Radar Communications,18TL87,3,100,Theory,59
18TL,Satellite & Radar Communications,18TL88,3,100,Theory,58
18TL,Satellite & Radar Communications,18TL89,3,100,Theory,68
18TL,Satellite & Radar Communications,18TL90,3,100,Theory,72
18TL,Satellite & Radar Communications,18TL18,3,100,Theory,24
18TL,Emerging Wireless Technologies & RF Planning,18TL18,2,50,Theory,3
18TL,Emerging Wireless Technologies & RF Planning,18-F16TL02,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18-F16TL40,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL02,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL04,2,50,Theory,43
18TL,Emerging Wireless Technologies & RF Planning,18TL06,2,50,Theory,27
18TL,Emerging Wireless Technologies & RF Planning,18TL08,2,50,Theory,33
18TL,Emerging Wireless Technologies & RF Planning,18TL10,2,50,Theory,28
18TL,Emerging Wireless Technologies & RF Planning,18TL102,2,50,Theory,43
18TL,Emerging Wireless Technologies & RF Planning,18TL106,2,50,Theory,8
18TL,Emerging Wireless Technologies & RF Planning,18TL108,2,50,Theory,2
18TL,Emerging Wireless Technologies & RF Planning,18TL110,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL116,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL118,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL120,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL122,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL16,2,50,Theory,11
18TL,Emerging Wireless Technologies & RF Planning,18TL22,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL24,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL26,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL28,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL30,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL34,2,50,Theory,6
18TL,Emerging Wireless Technologies & RF Planning,18TL36,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL40,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL42,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL44,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL50,2,50,Theory,38
18TL,Emerging Wireless Technologies & RF Planning,18TL58,2,50,Theory,4
18TL,Emerging Wireless Technologies & RF Planning,18TL62,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL74,2,50,Theory,33
18TL,Emerging Wireless Technologies & RF Planning,18TL76,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL80,2,50,Theory,26
18TL,Emerging Wireless Technologies & RF Planning,18TL82,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL84,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL86,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18TL88,2,50,Theory,8
18TL,Emerging Wireless Technologies & RF Planning,18TL90,2,50,Theory,25
18TL,Emerging Wireless Technologies & RF Planning,18-17TL105,2,50,Theory,31
18TL,Emerging Wireless Technologies & RF Planning,18-17TL119,2,50,Theory,14
18TL,Emerging Wireless Technologies & RF Planning,18-17TL79,2,50,Theory,27
18TL,Emerging Wireless Technologies & RF Planning,18-F16TL51,2,50,Theory,18
18TL,Emerging Wireless Technologies & RF Planning,18-F16TL85,2,50,Theory,27
18TL,Emerging Wireless Technologies & RF Planning,18TL03,2,50,Theory,48
18TL,Emerging Wireless Technologies & RF Planning,18TL05,2,50,Theory,45
18TL,Emerging Wireless Technologies & RF Planning,18TL07,2,50,Theory,46
18TL,Emerging Wireless Technologies & RF Planning,18TL09,2,50,Theory,44
18TL,Emerging Wireless Technologies & RF Planning,18TL101,2,50,Theory,40
18TL,Emerging Wireless Technologies & RF Planning,18TL103,2,50,Theory,32
18TL,Emerging Wireless Technologies & RF Planning,18TL111,2,50,Theory,38
18TL,Emerging Wireless Technologies & RF Planning,18TL117,2,50,Theory,35
18TL,Emerging Wireless Technologies & RF Planning,18TL121,2,50,Theory,46
18TL,Emerging Wireless Technologies & RF Planning,18TL123,2,50,Theory,39
18TL,Emerging Wireless Technologies & RF Planning,18TL125,2,50,Theory,32
18TL,Emerging Wireless Technologies & RF Planning,18TL13,2,50,Theory,38
18TL,Emerging Wireless Technologies & RF Planning,18TL15,2,50,Theory,34
18TL,Emerging Wireless Technologies & RF Planning,18TL19,2,50,Theory,42
18TL,Emerging Wireless Technologies & RF Planning,18TL23,2,50,Theory,36
18TL,Emerging Wireless Technologies & RF Planning,18TL25,2,50,Theory,39
18TL,Emerging Wireless Technologies & RF Planning,18TL31,2,50,Theory,38
18TL,Emerging Wireless Technologies & RF Planning,18TL33,2,50,Theory,42
18TL,Emerging Wireless Technologies & RF Planning,18TL35,2,50,Theory,48
18TL,Emerging Wireless Technologies & RF Planning,18TL37,2,50,Theory,39
18TL,Emerging Wireless Technologies & RF Planning,18TL39,2,50,Theory,39
18TL,Emerging Wireless Technologies & RF Planning,18TL43,2,50,Theory,33
18TL,Emerging Wireless Technologies & RF Planning,18TL45,2,50,Theory,31
18TL,Emerging Wireless Technologies & RF Planning,18TL47,2,50,Theory,40
18TL,Emerging Wireless Technologies & RF Planning,18TL49,2,50,Theory,38
18TL,Emerging Wireless Technologies & RF Planning,18TL51,2,50,Theory,45
18TL,Emerging Wireless Technologies & RF Planning,18TL55,2,50,Theory,44
18TL,Emerging Wireless Technologies & RF Planning,18TL57,2,50,Theory,39
18TL,Emerging Wireless Technologies & RF Planning,18TL61,2,50,Theory,35
18TL,Emerging Wireless Technologies & RF Planning,18TL63,2,50,Theory,40
18TL,Emerging Wireless Technologies & RF Planning,18TL71,2,50,Theory,44
18TL,Emerging Wireless Technologies & RF Planning,18TL73,2,50,Theory,30
18TL,Emerging Wireless Technologies & RF Planning,18TL75,2,50,Theory,37
18TL,Emerging Wireless Technologies & RF Planning,18TL77,2,50,Theory,28
18TL,Emerging Wireless Technologies & RF Planning,18TL81,2,50,Theory,42
18TL,Emerging Wireless Technologies & RF Planning,18TL87,2,50,Theory,33
